video_id,title,url,published_at,duration,playlist_or_source,include_wave,skip_reason,caption_status
NFePMjtTVrc,Q&A with Beki | Trace the Rainbow | Vectric FREE CNC Projects,https://www.youtube.com/watch?v=NFePMjtTVrc,,1537.0,CHANNEL,skip,project/marketing fluff,
6B9r0OzW5qg,Q&A with Todd | Family Fun Peg Game | Vectric FREE CNC Projects,https://www.youtube.com/watch?v=6B9r0OzW5qg,,2007.0,CHANNEL,skip,project/marketing fluff,
cnRVRfPIn2w,Quest for the Perfect Dice Tower | Vectric Online UGM 2025,https://www.youtube.com/watch?v=cnRVRfPIn2w,,3749.0,CHANNEL,skip,project/marketing fluff,
FcsSemYMywc,Quick Engrave,https://www.youtube.com/watch?v=FcsSemYMywc,,454.0,CHANNEL,wave2,uncategorized tutorial,
0ttNgLYvSUg,Quick Engraving Toolpath Guide | 2D Toolpaths | V9,https://www.youtube.com/watch?v=0ttNgLYvSUg,,721.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
_ZJq2Vde18g,Quick Engraving Toolpath Guide | Vectric V11 Tutorials,https://www.youtube.com/watch?v=_ZJq2Vde18g,,918.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
yHOAyqXV1wg,Rainfall Projects by JD Chambers | Vectric Worldwide UGM 2020,https://www.youtube.com/watch?v=yHOAyqXV1wg,,3555.0,CHANNEL,skip,project/marketing fluff,
KTV4XTFe6zE,Raised Panel Door | 2D Toolpaths | V9,https://www.youtube.com/watch?v=KTV4XTFe6zE,,599.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
REG-LSee6zU,Raised Panel Door | Vectric V11 Tutorials,https://www.youtube.com/watch?v=REG-LSee6zU,,815.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
UZDyT5oIl1A,Remember when Edward said this? 👀 Well… it finally happened.,https://www.youtube.com/watch?v=UZDyT5oIl1A,,NA,CHANNEL,wave2,uncategorized tutorial,
93rRUlKgWrI,Repeating Components & Mouldings by Adam J | Vectric Worldwide UGM 2020,https://www.youtube.com/watch?v=93rRUlKgWrI,,2496.0,CHANNEL,skip,project/marketing fluff,
imMLe3Lt9JQ,Revelations of Rotary Presented by Scott Saari - Sienci Labs,https://www.youtube.com/watch?v=imMLe3Lt9JQ,,2054.0,CHANNEL,skip,rotary/wrapped post-lean,
gsgx03b9U-Q,Rocket Nameplate - 2.5D Toolpaths | Vectric V11 Tutorials,https://www.youtube.com/watch?v=gsgx03b9U-Q,,862.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
M0Tdxv-K5Bw,Rocket Nameplate | 2.5D Toolpaths | V9,https://www.youtube.com/watch?v=M0Tdxv-K5Bw,,868.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
oDFibwlhE3Q,Rocket Nameplate | Vector Drawing | V9,https://www.youtube.com/watch?v=oDFibwlhE3Q,,1084.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
CLKkxWza6Ts,Rocket Nameplate | Vectric V11 Tutorials,https://www.youtube.com/watch?v=CLKkxWza6Ts,,837.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
tvkb_cP80Tw,Rotary Farmhouse Candle Holders Using CNC | Vectric FREE CNC Projects #shorts,https://www.youtube.com/watch?v=tvkb_cP80Tw,,NA,CHANNEL,skip,rotary/wrapped post-lean,
YvdvVYrEKpA,Rotary Machining Creating a Column,https://www.youtube.com/watch?v=YvdvVYrEKpA,,2259.0,CHANNEL,skip,rotary/wrapped post-lean,
S9flzLAYjPY,Rotary Machining Creating a Fluted Column,https://www.youtube.com/watch?v=S9flzLAYjPY,,545.0,CHANNEL,skip,rotary/wrapped post-lean,
P-Je2qPawGU,Rotary Machining Creating a Rounded Toolpath,https://www.youtube.com/watch?v=P-Je2qPawGU,,420.0,CHANNEL,skip,rotary/wrapped post-lean,
6kIsg-rXH0U,Rotary Machining Creating a Spiral Column,https://www.youtube.com/watch?v=6kIsg-rXH0U,,580.0,CHANNEL,skip,rotary/wrapped post-lean,
iGWVqzLZTAM,Rotary Machining Import and Unwrap Flat 3D Models,https://www.youtube.com/watch?v=iGWVqzLZTAM,,1178.0,CHANNEL,skip,rotary/wrapped post-lean,
OX4XVSFVL_Q,Rotary Machining Import and Unwrap a Full 3D Model,https://www.youtube.com/watch?v=OX4XVSFVL_Q,,1834.0,CHANNEL,skip,rotary/wrapped post-lean,
b_UU4wi-MzA,Rotary Machining Modeling a Spindle,https://www.youtube.com/watch?v=b_UU4wi-MzA,,3042.0,CHANNEL,skip,rotary/wrapped post-lean,
UDALGmmhwss,Rotary Machining with Nav | Vectric Worldwide UGM 2021,https://www.youtube.com/watch?v=UDALGmmhwss,,3466.0,CHANNEL,skip,rotary/wrapped post-lean,
3XTKSlwx8xY,Rotary Machining | 3D Toolpaths | V9,https://www.youtube.com/watch?v=3XTKSlwx8xY,,3683.0,CHANNEL,skip,rotary/wrapped post-lean,
JmTU_shEf80,Rotary Turtle with Alain FR | Vectric Worldwide UGM 2023,https://www.youtube.com/watch?v=JmTU_shEf80,,1261.0,CHANNEL,skip,rotary/wrapped post-lean,
umo1iuD51KI,Rotary Turtle with Alain | Vectric Worldwide UGM 2023,https://www.youtube.com/watch?v=umo1iuD51KI,,1296.0,CHANNEL,skip,rotary/wrapped post-lean,
tMqKgVrd9Vk,Rough wood from the woods…but what did it become? 👀,https://www.youtube.com/watch?v=tMqKgVrd9Vk,,NA,CHANNEL,wave2,uncategorized tutorial,
ksfC8x7cOEg,Rustic Oak Stool | Making a Stool on your CNC  | In the Labs with Todd | Vectric FREE CNC Projects,https://www.youtube.com/watch?v=ksfC8x7cOEg,,2011.0,CHANNEL,skip,project/marketing fluff,
D9qhQsy7FY0,SKETCH CARVING coming to VCarve & Aspire in V12 👀  #shorts,https://www.youtube.com/watch?v=D9qhQsy7FY0,,NA,CHANNEL,skip,short-form promo,
X_o6_g1Ofbg,Scrap wood? ✅ Random bottle opener? ✅ EasyCarve? You bet. 💻🛠️,https://www.youtube.com/watch?v=X_o6_g1Ofbg,,NA,CHANNEL,skip,EasyCarve/EasyCreate consumer line,
-Ke8xuzMFf8,Scrap wood? ✅ Random bottle opener? ✅ EasyCarve? You bet. 💻🛠️,https://www.youtube.com/watch?v=-Ke8xuzMFf8,,NA,CHANNEL,skip,EasyCarve/EasyCreate consumer line,
pMtwKt_Zaa0,Sculpting Tool Overview,https://www.youtube.com/watch?v=pMtwKt_Zaa0,,800.0,CHANNEL,skip,sculpting deep-dive post-lean,
5RUK80T3vvQ,Sea Battle Game | In the Labs Vectric | FREE CNC Projects,https://www.youtube.com/watch?v=5RUK80T3vvQ,,3325.0,CHANNEL,skip,project/marketing fluff,
AjktFPH1ZwI,Seen the “Ignoring unsuitable open vectors” message in your Vectric software? 👀,https://www.youtube.com/watch?v=AjktFPH1ZwI,,NA,CHANNEL,wave2,uncategorized tutorial,
qZFAM3tpF4o,Setting up a new CNC machine in EasyCarve is so easy! 🚀,https://www.youtube.com/watch?v=qZFAM3tpF4o,,NA,CHANNEL,skip,EasyCarve/EasyCreate consumer line,
gnycnEQbsTw,Shell Sign | Getting Started | V9,https://www.youtube.com/watch?v=gnycnEQbsTw,,2062.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
O-5QpgiZChg,Shell Sign | Vectric V11 Tutorials,https://www.youtube.com/watch?v=O-5QpgiZChg,,2135.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
8aLeWqmK7X8,Sign Making with Mike Legregni | Vectric Worldwide UGM 2021,https://www.youtube.com/watch?v=8aLeWqmK7X8,,496.0,CHANNEL,skip,project/marketing fluff,
_HnMkw2ymt0,Simple Crest | 3D Assembly | V9,https://www.youtube.com/watch?v=_HnMkw2ymt0,,1491.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
k4l3FFdN1KQ,Single Models In Three Unique Variations | Vectric EasyCarve #short #shorts,https://www.youtube.com/watch?v=k4l3FFdN1KQ,,NA,CHANNEL,skip,EasyCarve/EasyCreate consumer line,
LcuUawl1ocU,SketchUp Import - Detailed Demonstration,https://www.youtube.com/watch?v=LcuUawl1ocU,,1231.0,CHANNEL,wave2,uncategorized tutorial,
IcTfveAbNhY,SketchUp Import - Overview,https://www.youtube.com/watch?v=IcTfveAbNhY,,376.0,CHANNEL,wave2,uncategorized tutorial,
iCM6zfgXzfk,Sleeps Till Christmas with Todd | The 12 Projects of Christmas Day 2 | Vectric Project,https://www.youtube.com/watch?v=iCM6zfgXzfk,,875.0,CHANNEL,skip,project/marketing fluff,
2b_bR-iy2V4,Slicing a 3D Model | General Topics | V9,https://www.youtube.com/watch?v=2b_bR-iy2V4,,1461.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
aZIIyhN5V1A,Slicing a 3D Relief Model | Vectric V11 Tutorials,https://www.youtube.com/watch?v=aZIIyhN5V1A,,1542.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
2Mc4sRj3FuA,Slot Together Christmas Project with Todd | Vectric CNC Tips and Tricks,https://www.youtube.com/watch?v=2Mc4sRj3FuA,,1818.0,CHANNEL,skip,project/marketing fluff,
DWnbfGjaLwk,Slot Together Reindeer with Beki | The 12 Projects of Christmas Day 1 | Vectric Project,https://www.youtube.com/watch?v=DWnbfGjaLwk,,828.0,CHANNEL,skip,project/marketing fluff,
ay9dukULbuI,Smart Shop Storage: Designing Custom Solutions with Vectric Gadgets | Vectric Online UGM 2025,https://www.youtube.com/watch?v=ay9dukULbuI,,3194.0,CHANNEL,skip,project/marketing fluff,
6OKNdPAGx5Y,Snowflakes 101 | In the Labs with Tim Sway | Vectric FREE CNC Projects,https://www.youtube.com/watch?v=6OKNdPAGx5Y,,888.0,CHANNEL,skip,project/marketing fluff,
LDTCx4KUmsk,Some of the most famous artworks ever created…with very tasteful updates 🎨,https://www.youtube.com/watch?v=LDTCx4KUmsk,,NA,CHANNEL,wave2,uncategorized tutorial,
qQj-14dqOz8,Spilling The Beans on Text Effects,https://www.youtube.com/watch?v=qQj-14dqOz8,,3308.0,CHANNEL,wave2,uncategorized tutorial,
E78JByB4EaQ,Spiro Drawing Board with Todd | Vectric's Christmas Toy Shop | Day 1 | Vectric FREE CNC Projects,https://www.youtube.com/watch?v=E78JByB4EaQ,,897.0,CHANNEL,skip,project/marketing fluff,
i3BNqOOvw_o,Spooky Candle Holder Set | Vectric Online UGM 2025,https://www.youtube.com/watch?v=i3BNqOOvw_o,,2974.0,CHANNEL,skip,project/marketing fluff,
HHIY0nuZdbI,Stacking Christmas Tree with Todd | Vectric's Christmas Toy Shop | Day 3 | Vectric FREE CNC Projects,https://www.youtube.com/watch?v=HHIY0nuZdbI,,858.0,CHANNEL,skip,project/marketing fluff,
AYU2fPopBy8,Stierkopf | Vectric Tutorials,https://www.youtube.com/watch?v=AYU2fPopBy8,,1333.0,CHANNEL,wave2,uncategorized tutorial,
VS6xHtJ5U4k,Summer camp sign? Sorted ☀️,https://www.youtube.com/watch?v=VS6xHtJ5U4k,,NA,CHANNEL,wave2,uncategorized tutorial,
ZtBCpW4g1zI,TIP TUESDAY #shorts #short,https://www.youtube.com/watch?v=ZtBCpW4g1zI,,NA,CHANNEL,skip,short-form promo,
nzxieXPAh8A,Teddy Bear Head | Getting Started | V9,https://www.youtube.com/watch?v=nzxieXPAh8A,,2451.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
HGBxqQb9cYQ,Teddy Bear Head | Vectric V11 Tutorials,https://www.youtube.com/watch?v=HGBxqQb9cYQ,,2369.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
m64cKEK8ml4,Text Creation Guide,https://www.youtube.com/watch?v=m64cKEK8ml4,,3238.0,CHANNEL,wave2,uncategorized tutorial,
8oDpgzjGClE,Text Creation Guide | Vector Drawing | V9,https://www.youtube.com/watch?v=8oDpgzjGClE,,2920.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
KpNMkhtSZ3c,Text Creation Guide | Vectric V11 Tutorials,https://www.youtube.com/watch?v=KpNMkhtSZ3c,,2582.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
WT35-KYQVp0,Texture Area Guide | Vectric V11 Tutorials,https://www.youtube.com/watch?v=WT35-KYQVp0,,1642.0,CHANNEL,skip,decorative texture tooling,
55T78w80wvc,Texture Area | 3D Modeling | V9,https://www.youtube.com/watch?v=55T78w80wvc,,1432.0,CHANNEL,skip,decorative texture tooling,
KkQ4-VUJAXk,Textured & Fluted Bowls by Randy Johnson | Vectric Worldwide UGM 2020,https://www.youtube.com/watch?v=KkQ4-VUJAXk,,2366.0,CHANNEL,skip,project/marketing fluff,
xJfzHtdW0Gw,Textured Mantel Clock | In the Labs Vectric | FREE CNC Projects,https://www.youtube.com/watch?v=xJfzHtdW0Gw,,1709.0,CHANNEL,skip,project/marketing fluff,
d0mcBzR8W40,Texturing,https://www.youtube.com/watch?v=d0mcBzR8W40,,653.0,CHANNEL,wave2,uncategorized tutorial,
2B-kYftS89c,That’s a wrap on Makers Central 2025 🎉 #short #shorts,https://www.youtube.com/watch?v=2B-kYftS89c,,NA,CHANNEL,skip,short-form promo,
NjShGp40uoY,The 12 Projects of Christmas | Day 1 | Christmas Hanging Sign with Beki | Vectric In The Labs,https://www.youtube.com/watch?v=NjShGp40uoY,,777.0,CHANNEL,skip,project/marketing fluff,
i9uIhKFfg38,The 12 Projects of Christmas | Day 10 | Snowman Family Blocks with Todd | Vectric In The Labs,https://www.youtube.com/watch?v=i9uIhKFfg38,,544.0,CHANNEL,skip,project/marketing fluff,
Aj3HkUb2u3I,The 12 Projects of Christmas | Day 11 | Merry Christmas Stacked Text with Beki | Vectric In The Labs,https://www.youtube.com/watch?v=Aj3HkUb2u3I,,602.0,CHANNEL,skip,project/marketing fluff,
BepxMfTeso4,The 12 Projects of Christmas | Day 12 | Wooden Soldier with Todd | Vectric In The Labs,https://www.youtube.com/watch?v=BepxMfTeso4,,713.0,CHANNEL,skip,project/marketing fluff,
Q43X8oiKYHU,The 12 Projects of Christmas | Day 2 | Christmas Tree Serving Board with Todd | Vectric In The Labs,https://www.youtube.com/watch?v=Q43X8oiKYHU,,826.0,CHANNEL,skip,project/marketing fluff,
ICIR608qorA,The 12 Projects of Christmas | Day 3 | Nordic Santa with Beki | Vectric In The Labs,https://www.youtube.com/watch?v=ICIR608qorA,,682.0,CHANNEL,skip,project/marketing fluff,
_AmanrJFL_o,The 12 Projects of Christmas | Day 4 | Wooden Push Toy with Todd | Vectric In The Labs,https://www.youtube.com/watch?v=_AmanrJFL_o,,859.0,CHANNEL,skip,project/marketing fluff,
TiPttxmYTEs,The 12 Projects of Christmas | Day 5 | Slot Together Candle with Beki | Vectric In The Labs,https://www.youtube.com/watch?v=TiPttxmYTEs,,749.0,CHANNEL,skip,project/marketing fluff,
1uURJrGbjbU,The 12 Projects of Christmas | Day 6 | Merry Christmas Puzzle with Todd | Vectric In The Labs,https://www.youtube.com/watch?v=1uURJrGbjbU,,955.0,CHANNEL,skip,project/marketing fluff,
o-3vZYbRttI,The 12 Projects of Christmas | Day 7 | Star Candy Dish with Beki | Vectric In The Labs,https://www.youtube.com/watch?v=o-3vZYbRttI,,683.0,CHANNEL,skip,project/marketing fluff,
I_M09PM4D1s,The 12 Projects of Christmas | Day 8 | Ornamental Box with Todd | Vectric In The Labs,https://www.youtube.com/watch?v=I_M09PM4D1s,,711.0,CHANNEL,skip,project/marketing fluff,
l4ftLua0LcA,The 12 Projects of Christmas | Day 9 | Christmas Beer Caddy with Beki | Vectric In The Labs,https://www.youtube.com/watch?v=l4ftLua0LcA,,710.0,CHANNEL,skip,project/marketing fluff,
H3fpzJW6qp4,The Advanced Machining Module is out now — and it introduces Drill Bank support,https://www.youtube.com/watch?v=H3fpzJW6qp4,,NA,CHANNEL,skip,release marketing,
m9UhxEmV4w4,"The Bird Box Challenge | In the Labs with Beki, Todd and Tim Sway | Vectric FREE CNC Projects",https://www.youtube.com/watch?v=m9UhxEmV4w4,,2030.0,CHANNEL,skip,project/marketing fluff,
Tm-Mr4oiZhc,The Countdown Is On ⏳,https://www.youtube.com/watch?v=Tm-Mr4oiZhc,,NA,CHANNEL,wave2,uncategorized tutorial,
BtEMjTGYhaw,The Raven Book End | In the Labs Vectric | FREE CNC Projects,https://www.youtube.com/watch?v=BtEMjTGYhaw,,1985.0,CHANNEL,skip,project/marketing fluff,
eQvq2njfSOs,Thinking about cutting brass on your CNC? 🛠️✨,https://www.youtube.com/watch?v=eQvq2njfSOs,,NA,CHANNEL,wave2,uncategorized tutorial,
Z0R5nqLGu6g,This winter-inspired sign was created start to finish in EasyCarve ❄️,https://www.youtube.com/watch?v=Z0R5nqLGu6g,,NA,CHANNEL,skip,EasyCarve/EasyCreate consumer line,
SG4XvaiAByA,Thread Milling Toolpath Guide | Vectric V11 Tutorials,https://www.youtube.com/watch?v=SG4XvaiAByA,,2553.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
4Ph3WVFgbHE,Threadmilling CNC Lock Box | In The Labs with Vectric | Vectric FREE CNC Projects,https://www.youtube.com/watch?v=4Ph3WVFgbHE,,2632.0,CHANNEL,skip,project/marketing fluff,
RibOrUxUUZc,Threadmilling CNC Phone Lock Box | Vectric FREE CNC Projects #shorts,https://www.youtube.com/watch?v=RibOrUxUUZc,,NA,CHANNEL,skip,project/marketing fluff,
O0hOp326l4s,Three Gifts Wrapped Up With EasyCarve,https://www.youtube.com/watch?v=O0hOp326l4s,,2012.0,CHANNEL,skip,rotary/wrapped post-lean,
s3qXD297L7A,Throwback Project That Actually Solved a Real Problem in The Vectric Labs,https://www.youtube.com/watch?v=s3qXD297L7A,,NA,CHANNEL,skip,project/marketing fluff,
aqlJPNFcTBU,Throwback To Our Online UGM With Beki and Todd Bringing Full Diva Energy 😂✨,https://www.youtube.com/watch?v=aqlJPNFcTBU,,NA,CHANNEL,skip,project/marketing fluff,
LmlVYfkezyE,Tile Toolpaths,https://www.youtube.com/watch?v=LmlVYfkezyE,,897.0,CHANNEL,wave2,uncategorized tutorial,
SRkLEFQz3zk,Timeless design meets practical making ⌚✨Our brand new free project is here 🙌,https://www.youtube.com/watch?v=SRkLEFQz3zk,,NA,CHANNEL,wave2,uncategorized tutorial,
QkR6Ahg-IHk,Tips & Tricks with Beki & Todd | Vectric Worldwide UGM 2021,https://www.youtube.com/watch?v=QkR6Ahg-IHk,,1806.0,CHANNEL,skip,project/marketing fluff,
OsDBEQ0RUAw,Tips & Tricks | 3D Model Design Composition with Design&Make | Vectric,https://www.youtube.com/watch?v=OsDBEQ0RUAw,,1732.0,CHANNEL,wave2,uncategorized tutorial,
N9Clbljb5yc,Tips & Tricks | Creating a 2-Sided Spoon with Beki | Vectric,https://www.youtube.com/watch?v=N9Clbljb5yc,,2804.0,CHANNEL,wave2,uncategorized tutorial,
HUDR5X-Cbjo,Tips & Tricks | Creating a 3D Terrain Map with Edward | Vectric,https://www.youtube.com/watch?v=HUDR5X-Cbjo,,2401.0,CHANNEL,wave2,uncategorized tutorial,
dUQKJ1xPdEs,Tips & Tricks | Making Bowls Leaf Bowl | Vectric,https://www.youtube.com/watch?v=dUQKJ1xPdEs,,1846.0,CHANNEL,wave2,uncategorized tutorial,
Oo3h91J-ueo,Tips & Tricks | Making Bowls Spun Bowl | Vectric,https://www.youtube.com/watch?v=Oo3h91J-ueo,,1453.0,CHANNEL,wave2,uncategorized tutorial,
J7LyyO6svKo,Tips & Tricks | Making Bowls with Clipart | Vectric,https://www.youtube.com/watch?v=J7LyyO6svKo,,2266.0,CHANNEL,wave2,uncategorized tutorial,
zTAhaGhblDw,Tips & Tricks | Making a Guitar Neck with A CNC | Vectric,https://www.youtube.com/watch?v=zTAhaGhblDw,,2804.0,CHANNEL,wave2,uncategorized tutorial,
mTSIOhBwI7o,Tips & Tricks | Mirror Mode | Vectric,https://www.youtube.com/watch?v=mTSIOhBwI7o,,2658.0,CHANNEL,wave2,uncategorized tutorial,
s7gyAcYfX6w,Tips & Tricks | Stacked Text with Dan | Vectric,https://www.youtube.com/watch?v=s7gyAcYfX6w,,1220.0,CHANNEL,wave2,uncategorized tutorial,
l_QoZpI4als,Tips & Tricks | VCarve Inlays | Vectric,https://www.youtube.com/watch?v=l_QoZpI4als,,1586.0,CHANNEL,wave2,defer: vcarve inlay,
HVNtZ_fGW44,Tips and Tricks by Vectric Support | Vectric Worldwide UGM 2020,https://www.youtube.com/watch?v=HVNtZ_fGW44,,2520.0,CHANNEL,skip,project/marketing fluff,
G4H0krAFsfw,Todd gave this plain pencil box a personal twist using EasyCarve! 🧰✨,https://www.youtube.com/watch?v=G4H0krAFsfw,,NA,CHANNEL,skip,EasyCarve/EasyCreate consumer line,
hpG4eqNAwkU,Todd gave this plain pencil box a personal twist using EasyCarve! 🧰✨,https://www.youtube.com/watch?v=hpG4eqNAwkU,,NA,CHANNEL,skip,EasyCarve/EasyCreate consumer line,
73mYwDffN2E,Todd says he designed it...,https://www.youtube.com/watch?v=73mYwDffN2E,,NA,CHANNEL,wave2,uncategorized tutorial,
MyQpmFLV4Uo,Todd’s heading to Nashville… and apparently he’s doing everything himself 😂,https://www.youtube.com/watch?v=MyQpmFLV4Uo,,NA,CHANNEL,wave2,uncategorized tutorial,
wfAIkasOLFI,Todd’s shares his top tips for getting the most out of the Texture Toolpath,https://www.youtube.com/watch?v=wfAIkasOLFI,,NA,CHANNEL,skip,decorative texture tooling,
nOsPN_czidk,Tool Database 101 with David | Vectric Worldwide UGM 2021,https://www.youtube.com/watch?v=nOsPN_czidk,,3031.0,CHANNEL,skip,project/marketing fluff,
YqruH7--pPs,Tool Database Add New Tools With Ease | Vectric EasyCarve #short #shorts,https://www.youtube.com/watch?v=YqruH7--pPs,,NA,CHANNEL,skip,EasyCarve/EasyCreate consumer line,
lbmvCJpzIuA,Tool Database Guide | General Topics | V9,https://www.youtube.com/watch?v=lbmvCJpzIuA,,1445.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
_8DKKed8uzw,Tool Database Guide | Vectric V11 Tutorials,https://www.youtube.com/watch?v=_8DKKed8uzw,,2259.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
mlK1iqMdBRA,Toolpath Administration,https://www.youtube.com/watch?v=mlK1iqMdBRA,,539.0,CHANNEL,wave2,uncategorized tutorial,
uWrK4ONWYw0,Toolpath Creation,https://www.youtube.com/watch?v=uWrK4ONWYw0,,773.0,CHANNEL,wave2,uncategorized tutorial,
PPgPT2NYuLE,Toolpath Layout,https://www.youtube.com/watch?v=PPgPT2NYuLE,,955.0,CHANNEL,wave2,uncategorized tutorial,
BPS4i9jtfmY,Toolpath Ordering,https://www.youtube.com/watch?v=BPS4i9jtfmY,,302.0,CHANNEL,wave2,uncategorized tutorial,
eIRwOSUb9t8,Toolpath Saving Guide | General Topics | V9,https://www.youtube.com/watch?v=eIRwOSUb9t8,,650.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
7zvfqTwDR4I,Toolpath Saving Guide | Vectric V11 Tutorials,https://www.youtube.com/watch?v=7zvfqTwDR4I,,951.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
eGMauDil-8E,Toolpath Setup Sheets Guide | General Topics | V9,https://www.youtube.com/watch?v=eGMauDil-8E,,1490.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
9ICVcvfCf-s,Toolpath Setup Sheets Guide | Vectric V11 Tutorials,https://www.youtube.com/watch?v=9ICVcvfCf-s,,1087.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
UDJyofOJ6Uw,Toolpath Templates,https://www.youtube.com/watch?v=UDJyofOJ6Uw,,863.0,CHANNEL,wave2,uncategorized tutorial,
Akcr7cryXuQ,Toolpath Tiling 2D Toolpaths,https://www.youtube.com/watch?v=Akcr7cryXuQ,,709.0,CHANNEL,wave2,uncategorized tutorial,
nHH99VN4JuI,Toolpath Tiling | Vectric V11 Tutorials,https://www.youtube.com/watch?v=nHH99VN4JuI,,803.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
O9s0z7yQERs,Tracing & Machining Images,https://www.youtube.com/watch?v=O9s0z7yQERs,,688.0,CHANNEL,wave2,uncategorized tutorial,
IVFp0d6KXPA,Transformation Shortcuts Guide | Vectric V11 Tutorials,https://www.youtube.com/watch?v=IVFp0d6KXPA,,1359.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
Rhy5JU0rmoY,Triumphs & Pitfalls Of Using AI with Adam,https://www.youtube.com/watch?v=Rhy5JU0rmoY,,2641.0,CHANNEL,wave2,uncategorized tutorial,
WUBMKMF6skk,Trout | 3D Modeling | V9,https://www.youtube.com/watch?v=WUBMKMF6skk,,2058.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
mH-o-LpA1gs,Trout | Vectric V11 Tutorials,https://www.youtube.com/watch?v=mH-o-LpA1gs,,2495.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
w1VwQd_YanA,True Shape Nesting,https://www.youtube.com/watch?v=w1VwQd_YanA,,827.0,CHANNEL,wave2,uncategorized tutorial,
J1kYtcuCFP8,Tune In To Our Online User Group Meeting To See What Beki’s Been Working On…,https://www.youtube.com/watch?v=J1kYtcuCFP8,,NA,CHANNEL,wave2,uncategorized tutorial,
V7fwMexE5Nc,Turn Ideas Into CNC-Ready Relief Models In Minutes | Vectric CNC Software,https://www.youtube.com/watch?v=V7fwMexE5Nc,,980.0,CHANNEL,skip,relief-marketing promo,
eFwK1Oh_x8k,Turn a favourite photo into a one-of-a-kind gift ❤️,https://www.youtube.com/watch?v=eFwK1Oh_x8k,,NA,CHANNEL,wave2,uncategorized tutorial,
ur98dOLZtig,Turn and Spin Guide | 3D Modeling | V9,https://www.youtube.com/watch?v=ur98dOLZtig,,1659.0,CHANNEL,skip,rotary turn-and-spin,
IsdNZDZ9dQs,Turn and Spin Guide | Vectric V11 Tutorials,https://www.youtube.com/watch?v=IsdNZDZ9dQs,,1241.0,CHANNEL,skip,rotary turn-and-spin,
u-wDl10kALE,Turning Your Hobby Into a Business by Matt Plumlee | Vectric Worldwide UGM 2020,https://www.youtube.com/watch?v=u-wDl10kALE,,2909.0,CHANNEL,skip,project/marketing fluff,
cdfEZBlJTkg,Two Rail Sweep Guide | 3D Modeling | V9,https://www.youtube.com/watch?v=cdfEZBlJTkg,,2452.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
3QlSfin6k3Q,Two Rail Sweep Guide | Vectric V11 Tutorials,https://www.youtube.com/watch?v=3QlSfin6k3Q,,1429.0,CHANNEL,wave2,older-version duplicate of V12 tutorial,
XjTWADHAzUs,Two Rail Sweep Overview,https://www.youtube.com/watch?v=XjTWADHAzUs,,1155.0,CHANNEL,wave2,dup of V12 two rail sweep,
UXqpzDMDTGk,Two Sided Bowl with Stone Onefinity | Vectric Worldwide UGM 2023,https://www.youtube.com/watch?v=UXqpzDMDTGk,,1216.0,CHANNEL,skip,two-sided post-lean,
ROZqgg8FXNg,Two Sided Machining | Getting Started | V9,https://www.youtube.com/watch?v=ROZqgg8FXNg,,2627.0,CHANNEL,skip,two-sided post-lean,
1GlVZQ4ngEU,Two Sided Marlin | 3D Assembly | V9,https://www.youtube.com/watch?v=1GlVZQ4ngEU,,2454.0,CHANNEL,skip,two-sided post-lean,
zdu5XOJ2RjU,Two Sided Marlin | Vectric V11 Tutorials,https://www.youtube.com/watch?v=zdu5XOJ2RjU,,1902.0,CHANNEL,skip,two-sided post-lean,
XkFAZTLjupU,Two-Sided Maze with Todd | Vectric's Christmas Toy Shop | Day 5 | Vectric FREE CNC Projects,https://www.youtube.com/watch?v=XkFAZTLjupU,,978.0,CHANNEL,skip,project/marketing fluff,
